Grau;Área;Emitir;Código;Descrição
3;Números e operações: Frações;Desenvolva uma compreensão de frações como números para frações com denominadores 2, 3, 4, 6 e 8.;3.NF.A.1;"Entenda a fração 1/b como a quantidade formada por 1 parte quando um todo (uma única unidade) é dividido em b partes iguais; entenda a fração a/b como a quantidade formada por a partes de tamanho 1/b."
3;Números e operações: Frações;Desenvolva uma compreensão de frações como números para frações com denominadores 2, 3, 4, 6 e 8.;3.NF.A.2;"Entender uma fração como um número na reta numérica; representar frações em um diagrama de reta numérica."
3;Números e operações: Frações;Desenvolva uma compreensão de frações como números para frações com denominadores 2, 3, 4, 6 e 8.;3.NF.A.2.a;Represente uma fração unitária, 1/b, em um diagrama de reta numérica, definindo o intervalo de 0 a 1 como o número inteiro e dividindo-o em b partes iguais. Reconheça que cada parte tem tamanho 1/b e que a fração 1/b está localizada a 1/b de distância de uma unidade inteira, começando em 0 na reta numérica.
3;Números e operações: Frações;Desenvolva uma compreensão de frações como números para frações com denominadores 2, 3, 4, 6 e 8.;3.NF.A.2.b;Represente a fração a/b em um diagrama de reta numérica marcando intervalos de 1/b a partir de 0. Reconheça que o intervalo resultante tem tamanho a/b e que seu ponto final posiciona o número a/b na reta numérica.
3;Números e operações: Frações;Desenvolva uma compreensão de frações como números para frações com denominadores 2, 3, 4, 6 e 8.;3.NF.A.3;Explique a equivalência de frações em casos especiais e compare frações raciocinando sobre seus tamanhos. [Observação: as expectativas para o 3º ano neste domínio se limitam a frações com denominadores 2, 3, 4, 6 e 8.]
3;Números e operações: Frações;Desenvolva uma compreensão de frações como números para frações com denominadores 2, 3, 4, 6 e 8.;3.NF.A.3.a;Entenda que duas frações são equivalentes (iguais) se tiverem o mesmo tamanho ou o mesmo ponto em uma reta numérica.
3;Números e operações: Frações;Desenvolva uma compreensão de frações como números para frações com denominadores 2, 3, 4, 6 e 8.;3.NF.A.3.b;Reconhecer e gerar frações equivalentes simples, por exemplo, 1/2 = 2/4, 4/6 = 2/3. Explicar por que as frações são equivalentes, por exemplo, usando um modelo visual de frações.
3;Números e operações: Frações;Desenvolva uma compreensão de frações como números para frações com denominadores 2, 3, 4, 6 e 8.;3.NF.A.3.c;"Expresse números inteiros como frações e reconheça frações equivalentes a números inteiros. Por exemplo, expresse 3 na forma 3 = 3/1; reconheça que 6/1 = 6; localize 4/4 e 1 no mesmo ponto em um diagrama de reta numérica."
3;Números e operações: Frações;Desenvolva uma compreensão de frações como números para frações com denominadores 2, 3, 4, 6 e 8.;3.NF.A.3.d;Compare duas frações com o mesmo numerador ou denominador, raciocinando sobre seus tamanhos. Reconheça que as comparações só são válidas quando ambas as frações se referem ao mesmo todo. Registre os resultados das comparações usando os símbolos >, = ou < e justifique as conclusões, por exemplo, usando um modelo visual de frações.
3;Medição e dados;Resolva problemas que envolvam a medição e a estimativa de intervalos de tempo, volumes de líquidos e massas de objetos.;3.MD.A.1;Indique e escreva as horas com precisão de um minuto e meça intervalos de tempo em minutos. Resolva problemas de adição e subtração envolvendo intervalos de tempo em minutos, por exemplo, representando-os em um diagrama de reta numérica.
3;Medição e dados;Resolva problemas que envolvam a medição e a estimativa de intervalos de tempo, volumes de líquidos e massas de objetos.;3.MD.A.2;"Meça e estime volumes e massas de líquidos usando unidades métricas padrão de gramas (g), quilogramas (kg) e litros (L). Some, subtraia, multiplique ou divida para resolver problemas de uma única etapa envolvendo massas ou volumes expressos nas mesmas unidades métricas, por exemplo, usando desenhos (como um béquer com uma escala de medição) para representar o problema. [Nota: Exclui unidades compostas como cm³ e a determinação do volume geométrico de um recipiente. Exclui problemas de comparação multiplicativa (problemas envolvendo noções de ""vezes""; Glossário, Tabela 2).]"
3;Medição e dados;Representar e interpretar dados.;3.MD.B.3;"Desenhe um pictograma e um gráfico de barras em escala para representar um conjunto de dados com várias categorias. Resolva problemas de um e dois passos do tipo ""quantos a mais"" e ""quantos a menos"" usando as informações apresentadas nos gráficos de barras em escala. Por exemplo, desenhe um gráfico de barras onde cada quadrado possa representar 5 animais de estimação."
3;Medição e dados;Representar e interpretar dados.;3.MD.B.4;Gere dados de medição medindo o comprimento de objetos com réguas marcadas em metades e quartos de polegada. Registre e exiba os dados usando um gráfico de pontos, onde a escala horizontal é marcada nas unidades apropriadas: números inteiros, metades ou quartos. (Consulte o glossário para ver um exemplo.)
3;Medição e dados;Medição geométrica: compreensão dos conceitos de área e relação entre área, multiplicação e adição.;3.MD.C.5;Reconhecer a área como um atributo de figuras planas e compreender os conceitos de medição de área.
3;Medição e dados;Medição geométrica: compreensão dos conceitos de área e relação entre área, multiplicação e adição.;3.MD.C.5.a;"Um quadrado com lado de comprimento igual a uma unidade, chamado de ""quadrado unitário"", possui uma área de ""uma unidade quadrada"" e pode ser usado para medir áreas."
3;Medição e dados;Medição geométrica: compreensão dos conceitos de área e relação entre área, multiplicação e adição.;3.MD.C.5.b;Uma figura plana que pode ser coberta sem lacunas ou sobreposições com n quadrados unitários tem uma área de n unidades quadradas.
3;Medição e dados;Medição geométrica: compreensão dos conceitos de área e relação entre área, multiplicação e adição.;3.MD.C.6;Meça áreas contando unidades quadradas (centímetros quadrados, metros quadrados, polegadas quadradas, pés quadrados e unidades não padronizadas).
3;Medição e dados;Medição geométrica: compreensão dos conceitos de área e relação entre área, multiplicação e adição.;3.MD.C.7;Relacione a área com as operações de multiplicação e adição.
3;Medição e dados;Medição geométrica: compreensão dos conceitos de área e relação entre área, multiplicação e adição.;3.MD.C.7.a;Calcule a área de um retângulo com lados de comprimento inteiro, dividindo-o em ladrilhamentos, e mostre que a área é a mesma que a encontrada multiplicando os comprimentos dos lados.
3;Medição e dados;Medição geométrica: compreensão dos conceitos de área e relação entre área, multiplicação e adição.;3.MD.C.7.b;Multiplicar os comprimentos dos lados para encontrar as áreas de retângulos com lados de comprimento inteiro no contexto da resolução de problemas matemáticos e do mundo real, e representar produtos de números inteiros como áreas retangulares no raciocínio matemático.
3;Medição e dados;Medição geométrica: compreensão dos conceitos de área e relação entre área, multiplicação e adição.;3.MD.C.7.c;Utilize a tesselação para demonstrar, em um caso específico, que a área de um retângulo com lados inteiros a e b + c é a soma de a˜xb e ˜xc. Utilize modelos de área para representar a propriedade distributiva no raciocínio matemático.
3;Medição e dados;Medição geométrica: compreensão dos conceitos de área e relação entre área, multiplicação e adição.;3.MD.C.7.d;Reconhecer a área como aditiva. Calcular as áreas de figuras retilíneas decompondo-as em retângulos não sobrepostos e somando as áreas das partes não sobrepostas, aplicando essa técnica para resolver problemas do mundo real.
3;Medição e dados;Medição geométrica: reconhecimento do perímetro como um atributo de figuras planas e distinção entre medidas lineares e de área.;3.MD.D.8;Resolva problemas matemáticos e do mundo real envolvendo perímetros de polígonos, incluindo encontrar o perímetro dados os comprimentos dos lados, encontrar o comprimento de um lado desconhecido e exibir retângulos com o mesmo perímetro e áreas diferentes ou com a mesma área e perímetros diferentes.
3;Geometria;Raciocinando com formas e seus atributos.;3.GA1;Compreenda que figuras de diferentes categorias (por exemplo, losangos, retângulos e outras) podem compartilhar atributos (por exemplo, ter quatro lados) e que esses atributos compartilhados podem definir uma categoria mais ampla (por exemplo, quadriláteros). Compare e classifique figuras por seus lados e ângulos (retos/não retos). Reconheça losangos, retângulos, quadrados e trapézios como exemplos de quadriláteros e desenhe exemplos de quadriláteros que não pertencem a nenhuma dessas subcategorias.
3;Geometria;Raciocinando com formas e seus atributos.;3.GA2;Divida as figuras em partes iguais. Expresse a área de cada parte como uma fração unitária do todo. Por exemplo, divida uma figura em quatro partes iguais e descreva a área de cada parte como 1/4 da área da figura.
4;Operações e pensamento algébrico;Utilize as quatro operações com números inteiros para resolver problemas.;4.OA.A.1;Interpretar uma equação de multiplicação como uma comparação, por exemplo, interpretar 35 = 5 x 7 como uma afirmação de que 35 é 5 vezes maior que 7 e 7 vezes maior que 5. Representar afirmações verbais de comparações multiplicativas como equações de multiplicação.
4;Operações e pensamento algébrico;Utilize as quatro operações com números inteiros para resolver problemas.;4.OA.A.2;Multiplicar ou dividir para resolver problemas de palavras que envolvam comparação multiplicativa, por exemplo, usando desenhos e equações com um símbolo para o número desconhecido para representar o problema, distinguindo a comparação multiplicativa da comparação aditiva. [Nota: Consulte o Glossário, Tabela 2.]
4;Operações e pensamento algébrico;Utilize as quatro operações com números inteiros para resolver problemas.;4.OA.A.3;Resolva problemas de várias etapas com números inteiros e respostas também inteiras usando as quatro operações, incluindo problemas em que os restos precisam ser interpretados. Represente esses problemas usando equações com uma letra representando a incógnita. Avalie a razoabilidade das respostas usando cálculo mental e estratégias de estimativa, incluindo arredondamento.
4;Operações e pensamento algébrico;Utilize as quatro operações com números inteiros para resolver problemas.;4.OA.A.3.a;Aprenda as tabuadas de multiplicação e as tabelas de divisão correspondentes até 12 x 12.
