Grado;Área;Tema;Código;Descripción
1;Lectura de literatura;Artesanía y estructura;RL.1.6;Identificar quién está contando la historia en distintos puntos de un texto.
1;Lectura de literatura;Integración de conocimientos e ideas;RL.1.7;Utilice ilustraciones y detalles en una historia para describir sus personajes, escenario o eventos.
1;Lectura de literatura;Integración de conocimientos e ideas;RL.1.8;(No aplicable. Para conocer las expectativas con respecto a los mensajes o lecciones centrales de las historias, consulte el Estándar de lectura literaria 2).
1;Lectura de literatura;Integración de conocimientos e ideas;RL.1.9;Comparar y contrastar las aventuras y experiencias de los personajes de las historias.
1;Lectura de literatura;Rango de lectura y nivel de complejidad del texto;RL.1.10;Con indicaciones y apoyo, leer y comprender textos literarios que representen una variedad de géneros, culturas y perspectivas y que exhiban una complejidad apropiada al menos para primer grado. Consulte más información sobre las dimensiones cualitativas y cuantitativas de la complejidad del texto.
1;Lectura de texto informativo;Ideas clave y detalles;RI.1.1;Hacer y responder preguntas sobre detalles clave en un texto.
1;Lectura de texto informativo;Ideas clave y detalles;RI.1.2;Identificar el tema principal y volver a contar detalles clave de un texto.
1;Lectura de texto informativo;Ideas clave y detalles;RI.1.3;Describe la conexión entre dos individuos, eventos, ideas o piezas de información en un texto.
1;Lectura de texto informativo;Artesanía y estructura;RI.1.4;Hacer y responder preguntas para ayudar a determinar o aclarar el significado de palabras y frases en un texto. (Consultar los Estándares de Lenguaje de 1.er grado, 4-6, sobre la aplicación del vocabulario a la lectura).
1;Lectura de texto informativo;Artesanía y estructura;RI.1.5;Conocer y utilizar diversas características del texto (por ejemplo, encabezados, tablas de contenido, glosarios, menús electrónicos, íconos) para localizar hechos o información clave en un texto.
1;Lectura de texto informativo;Artesanía y estructura;RI.1.6;Distinguir entre la información proporcionada por imágenes u otras ilustraciones y la información proporcionada por las palabras de un texto.
1;Lectura de texto informativo;Integración de conocimientos e ideas;RI.1.7;Utilice las ilustraciones y los detalles de un texto para describir sus ideas clave.
1;Lectura de texto informativo;Integración de conocimientos e ideas;RI.1.8;Identificar las razones que da un autor para apoyar puntos en un texto.
1;Lectura de texto informativo;Integración de conocimientos e ideas;RI.1.9;Identificar similitudes y diferencias básicas entre dos textos sobre el mismo tema (por ejemplo, en ilustraciones, descripciones o procedimientos).
1;Lectura de texto informativo;Rango de lectura y nivel de complejidad del texto;RI.1.10;Con indicaciones y apoyo, leer y comprender textos informativos que presenten una complejidad apropiada al menos para primer grado. (Ver más información sobre las dimensiones cualitativas y cuantitativas de la complejidad del texto).
1;Habilidades fundamentales de lectura;Conceptos de impresión;RF.1.1;Demostrar comprensión de la organización y las características básicas de la impresión.
1;Habilidades fundamentales de lectura;Conceptos de impresión;RF.1.1.a;Reconocer las características distintivas de una oración (por ejemplo, primera palabra, mayúsculas, puntuación final).
1;Habilidades fundamentales de lectura;Conciencia fonológica;RF.1.2;Demostrar comprensión de las palabras habladas, sílabas y sonidos (fonemas).
1;Habilidades fundamentales de lectura;Conciencia fonológica;RF.1.2.a;Distinguir los sonidos de vocales largas y cortas en palabras habladas de una sola sílaba.
1;Habilidades fundamentales de lectura;Conciencia fonológica;RF.1.2.b;Producir oralmente palabras de una sola sílaba combinando sonidos (fonemas), incluidas combinaciones de consonantes.
1;Habilidades fundamentales de lectura;Conciencia fonológica;RF.1.2.c;Aislar y pronunciar sonidos vocálicos iniciales, mediales y finales (fonemas) en palabras habladas de una sola sílaba.
1;Habilidades fundamentales de lectura;Conciencia fonológica;RF.1.2.d;Segmentar las palabras habladas de una sola sílaba en su secuencia completa de sonidos individuales (fonemas).
1;Habilidades fundamentales de lectura;Fonética y reconocimiento de palabras;RF.1.3;Conocer y aplicar habilidades fonéticas y de análisis de palabras del nivel de grado para decodificar palabras.
1;Habilidades fundamentales de lectura;Fonética y reconocimiento de palabras;RF.1.3.a;Conozca las correspondencias ortografía-sonido de los dígrafos consonánticos comunes.
1;Habilidades fundamentales de lectura;Fonética y reconocimiento de palabras;RF.1.3.b;Decodificar palabras de una sílaba escritas regularmente.
1;Habilidades fundamentales de lectura;Fonética y reconocimiento de palabras;RF.1.3.c;Conozca la -e final y las convenciones de vocales comunes para representar sonidos de vocales largas.
1;Habilidades fundamentales de lectura;Fonética y reconocimiento de palabras;RF.1.3.d;Utilice el conocimiento de que cada sílaba debe tener un sonido vocálico para determinar el número de sílabas de una palabra impresa.
1;Habilidades fundamentales de lectura;Fonética y reconocimiento de palabras;RF.1.3.e;Decodificar palabras de dos sílabas siguiendo patrones básicos dividiendo las palabras en sílabas.
1;Habilidades fundamentales de lectura;Fonética y reconocimiento de palabras;RF.1.3.f;Leer palabras con terminaciones flexivas.
1;Habilidades fundamentales de lectura;Fonética y reconocimiento de palabras;RF.1.3.g;Reconocer y leer palabras escritas irregularmente apropiadas para el grado.
1;Habilidades fundamentales de lectura;Fluidez;RF.1.4;Leer con suficiente precisión y fluidez para favorecer la comprensión.
1;Habilidades fundamentales de lectura;Fluidez;RF.1.4.a;Leer textos del nivel de grado con propósito y comprensión.
1;Habilidades fundamentales de lectura;Fluidez;RF.1.4.b;Leer textos del nivel de grado en forma oral con precisión, ritmo apropiado y expresión en lecturas sucesivas.
1;Habilidades fundamentales de lectura;Fluidez;RF.1.4.c;Utilice el contexto para confirmar o autocorregir el reconocimiento y la comprensión de palabras, releyendo según sea necesario.
1;Escritura;Tipos de texto y propósitos;W.1.1;Escriba artículos de opinión que presenten el tema o nombren el libro sobre el que están escribiendo, expresen una opinión, proporcionen un motivo para la opinión y proporcionen una cierta sensación de cierre.
1;Escritura;Tipos de texto y propósitos;W.1.2;Escriba textos informativos/explicativos que nombren un tema, proporcionen algunos datos sobre el tema y proporcionen cierta sensación de cierre.
1;Escritura;Tipos de texto y propósitos;W.1.3;Escriba narraciones en forma de prosa o poema que relaten dos o más eventos o experiencias apropiadamente secuenciados, incluyan algunos detalles sobre lo que sucedió o se experimentó, usen palabras temporales para indicar el orden cuando sea apropiado y proporcionen algún sentido de c
1;Escritura;Tipos de texto y propósitos;W.1.3.a;Para los poemas, utilice palabras que rimen y palabras que repitan sonidos de vocales largas y cortas para crear estructura (ver Estándar 2a de habilidades fundamentales de lectura de 1.er grado).
1;Escritura;Producción y distribución de escritos;W.1.4;Producir textos escritos cuyo desarrollo y organización sean apropiados para la tarea, el propósito y el público. (Las expectativas específicas de cada grado para los tipos de escritura se definen en los Estándares 1 a 3 anteriores).
1;Escritura;Producción y distribución de escritos;W.1.5;Con la orientación y el apoyo de los adultos, concéntrese en un tema, responda las preguntas y sugerencias de sus compañeros y agregue detalles para fortalecer la escritura según sea necesario.
1;Escritura;Producción y distribución de escritos;W.1.5.b;Demostrar la capacidad de elegir y utilizar vocabulario apropiado (como se describe en los Estándares de lenguaje 4 a 6 hasta el primer grado inclusive).
1;Escritura;Producción y distribución de escritos;W.1.6;Con la orientación y el apoyo de los adultos, utilizar una variedad de herramientas digitales para producir y publicar escritos, incluso en colaboración con sus compañeros.
1;Escritura;Investigación para construir y presentar conocimiento;W.1.7;Participar en proyectos compartidos de investigación y escritura (por ejemplo, explorar una serie de libros instructivos sobre un tema determinado y utilizarlos para escribir una secuencia de instrucciones).
1;Escritura;Investigación para construir y presentar conocimiento;W.1.8;Con la orientación y el apoyo de los adultos, recordar información de experiencias o recopilar información de fuentes proporcionadas para responder una pregunta.
1;Escritura;Rango de escritura;W.1.10;Escriba de forma rutinaria para una variedad de tareas, propósitos y audiencias.
1;Hablar y escuchar;Comprensión y colaboración;SL.1.1;Participe en conversaciones colaborativas con diversos socios sobre temas y textos de primer grado con compañeros y adultos en grupos pequeños y grandes.
1;Hablar y escuchar;Comprensión y colaboración;SL.1.1.a;Seguir reglas acordadas para las discusiones (por ejemplo, escuchar a los demás con atención, hablar uno a la vez sobre los temas y textos en discusión).
1;Hablar y escuchar;Comprensión y colaboración;SL.1.1.b;¿Desarrollar la conversación a partir de lo que dicen los demás? Respondiendo a los comentarios de los demás a través de múltiples intercambios.
1;Hablar y escuchar;Comprensión y colaboración;SL.1.1.c;Haga preguntas para aclarar cualquier confusión sobre los temas y textos en discusión.
1;Hablar y escuchar;Comprensión y colaboración;SL.1.2;Hacer y responder preguntas sobre detalles clave en un texto leído en voz alta o información presentada oralmente o a través de otros medios.
1;Hablar y escuchar;Comprensión y colaboración;SL.1.3;Hacer y responder preguntas sobre lo que dice un hablante para obtener información adicional o aclarar algo que no se entiende.
1;Hablar y escuchar;Presentación de conocimientos e ideas;SL.1.4;Describir personas, lugares, cosas y eventos con detalles relevantes, expresando ideas y sentimientos con claridad y utilizando vocabulario apropiado. (Consulte los Estándares de Lenguaje de 1.er grado, 4-6, para conocer las expectativas específicas sobre vocabulario).
1;Hablar y escuchar;Presentación de conocimientos e ideas;SL.1.5;Agregue dibujos u otras presentaciones visuales a las descripciones cuando sea apropiado para aclarar ideas, pensamientos y sentimientos.
1;Hablar y escuchar;Presentación de conocimientos e ideas;SL.1.6;Producir oraciones completas cuando sea apropiado para la tarea y la situación. (Consulte el estándar de lenguaje 1 de 1.er grado para conocer las expectativas específicas).
1;Idioma;Convenciones del inglés estándar;L.1.1;"Demostrar dominio de las convenciones de la gramática y el uso del inglés estándar al escribir o hablar; retener y desarrollar aún más las habilidades lingüísticas aprendidas en grados anteriores."
1;Idioma;Convenciones del inglés estándar;L.1.1.a;Estructura y significado de las oraciones: producir y ampliar oraciones simples y compuestas.
1;Idioma;Convenciones del inglés estándar;L.1.1.b;Estructura y significado de las oraciones: demuestre comprensión de que una pregunta es un tipo de oración.
