"dia","grado","asignatura","area","codigo","descripcion"
25,"1°","Biblia","Discernimiento Espiritual","1.SD.2.b","Puedo enumerar diferentes formas de adorar a Dios."
26,"1°","Biblia","Discernimiento Espiritual","1.SD.2.b","Puedo enumerar diferentes formas de adorar a Dios."
27,"1°","Biblia","Discernimiento Espiritual","1.SD.2.c","Puedo explicar cómo soy único y creado a imagen de Dios."
28,"1°","Biblia","Discernimiento Espiritual","1.SD.2.c","Puedo explicar cómo soy único y creado a imagen de Dios."
29,"1°","Biblia","Discernimiento Espiritual","1.SD.2.d","Puedo explicar que Jesús murió por mi salvación."
30,"1°","Biblia","Discernimiento Espiritual","1.SD.2.d","Puedo explicar que Jesús murió por mi salvación."
31,"1°","Biblia","Cosmovisión Bíblica","1.BW.3.a","Puedo explicar por qué necesito leer la Palabra de Dios regularmente."
32,"1°","Biblia","Cosmovisión Bíblica","1.BW.3.a","Puedo explicar por qué necesito leer la Palabra de Dios regularmente."
33,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.a","Puedo dar ejemplos de mostrar respeto a otros que tienen diferentes antecedentes familiares o tradiciones."
34,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.a","Puedo dar ejemplos de mostrar respeto a otros que tienen diferentes antecedentes familiares o tradiciones."
35,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.b","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí."
36,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.b","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí."
37,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.c","Puedo enumerar formas en que puedo mostrar amabilidad a los demás con mis acciones y palabras."
38,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.c","Puedo enumerar formas en que puedo mostrar amabilidad a los demás con mis acciones y palabras."
39,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.d","Puedo dar ejemplos de formas de mostrar compasión por las personas pobres o necesitadas."
40,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.d","Puedo dar ejemplos de formas de mostrar compasión por las personas pobres o necesitadas."
41,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.i","Puedo resumir la historia de la Creación, Adán y Eva, y la Caída."
42,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.i","Puedo resumir la historia de la Creación, Adán y Eva, y la Caída."
43,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.ii","Puedo resumir la historia de Noé."
44,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.ii","Puedo resumir la historia de Noé."
45,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.iii","Puedo resumir la historia de Josué y Caleb."
46,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.iii","Puedo resumir la historia de Josué y Caleb."
47,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.iv","Puedo resumir la historia de Rut y Noemí."
48,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.iv","Puedo resumir la historia de Rut y Noemí."
49,"1°","Biblia","Alfabetización Bíblica","1.BL.1.b","Puedo explicar cómo los Diez Mandamientos se aplican a mi vida hoy."
50,"1°","Biblia","Alfabetización Bíblica","1.BL.1.b","Puedo explicar cómo los Diez Mandamientos se aplican a mi vida hoy."
51,"1°","Biblia","Alfabetización Bíblica","1.BL.1.c","Puedo secuenciar los eventos en la vida de José."
52,"1°","Biblia","Alfabetización Bíblica","1.BL.1.c","Puedo secuenciar los eventos en la vida de José."
53,"1°","Biblia","Alfabetización Bíblica","1.BL.1.d","Puedo volver a contar la historia del nacimiento de Jesús y describir cómo era de niño."
54,"1°","Biblia","Alfabetización Bíblica","1.BL.1.d","Puedo volver a contar la historia del nacimiento de Jesús y describir cómo era de niño."
55,"1°","Biblia","Alfabetización Bíblica","1.BL.1.e","Puedo identificar personas como Pedro, Esteban, Felipe y Pablo, y las formas en que ayudaron a edificar la iglesia primitiva."
56,"1°","Biblia","Alfabetización Bíblica","1.BL.1.e","Puedo identificar personas como Pedro, Esteban, Felipe y Pablo, y las formas en que ayudaron a edificar la iglesia primitiva."
57,"1°","Biblia","Alfabetización Bíblica","1.BL.1.f","Puedo memorizar los versículos bíblicos fundamentales (Salmos 100:3, Salmos 119:9,11, Juan 3:16, Efesios 4:32) y explicar lo que significan con mis propias palabras."
58,"1°","Biblia","Alfabetización Bíblica","1.BL.1.f","Puedo memorizar los versículos bíblicos fundamentales (Salmos 100:3, Salmos 119:9,11, Juan 3:16, Efesios 4:32) y explicar lo que significan con mis propias palabras."
59,"1°","Biblia","Discernimiento Espiritual","1.SD.2.a","Puedo dar ejemplos de confiar en Dios incluso cuando suceden cosas difíciles."
60,"1°","Biblia","Discernimiento Espiritual","1.SD.2.a","Puedo dar ejemplos de confiar en Dios incluso cuando suceden cosas difíciles."
61,"1°","Biblia","Discernimiento Espiritual","1.SD.2.b","Puedo enumerar diferentes formas de adorar a Dios."
62,"1°","Biblia","Discernimiento Espiritual","1.SD.2.b","Puedo enumerar diferentes formas de adorar a Dios."
63,"1°","Biblia","Discernimiento Espiritual","1.SD.2.c","Puedo explicar cómo soy único y creado a imagen de Dios."
64,"1°","Biblia","Discernimiento Espiritual","1.SD.2.c","Puedo explicar cómo soy único y creado a imagen de Dios."
65,"1°","Biblia","Discernimiento Espiritual","1.SD.2.d","Puedo explicar que Jesús murió por mi salvación."
66,"1°","Biblia","Discernimiento Espiritual","1.SD.2.d","Puedo explicar que Jesús murió por mi salvación."
67,"1°","Biblia","Cosmovisión Bíblica","1.BW.3.a","Puedo explicar por qué necesito leer la Palabra de Dios regularmente."
68,"1°","Biblia","Cosmovisión Bíblica","1.BW.3.a","Puedo explicar por qué necesito leer la Palabra de Dios regularmente."
69,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.a","Puedo dar ejemplos de mostrar respeto a otros que tienen diferentes antecedentes familiares o tradiciones."
70,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.a","Puedo dar ejemplos de mostrar respeto a otros que tienen diferentes antecedentes familiares o tradiciones."
71,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.b","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí."
72,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.b","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí."
73,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.c","Puedo enumerar formas en que puedo mostrar amabilidad a los demás con mis acciones y palabras."
74,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.c","Puedo enumerar formas en que puedo mostrar amabilidad a los demás con mis acciones y palabras."
75,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.d","Puedo dar ejemplos de formas de mostrar compasión por las personas pobres o necesitadas."
76,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.d","Puedo dar ejemplos de formas de mostrar compasión por las personas pobres o necesitadas."
77,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.i","Puedo resumir la historia de la Creación, Adán y Eva, y la Caída."
78,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.i","Puedo resumir la historia de la Creación, Adán y Eva, y la Caída."
79,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.ii","Puedo resumir la historia de Noé."
80,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.ii","Puedo resumir la historia de Noé."
81,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.iii","Puedo resumir la historia de Josué y Caleb."
82,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.iii","Puedo resumir la historia de Josué y Caleb."
83,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.iv","Puedo resumir la historia de Rut y Noemí."
84,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.iv","Puedo resumir la historia de Rut y Noemí."
85,"1°","Biblia","Alfabetización Bíblica","1.BL.1.b","Puedo explicar cómo los Diez Mandamientos se aplican a mi vida hoy."
86,"1°","Biblia","Alfabetización Bíblica","1.BL.1.b","Puedo explicar cómo los Diez Mandamientos se aplican a mi vida hoy."
87,"1°","Biblia","Alfabetización Bíblica","1.BL.1.c","Puedo secuenciar los eventos en la vida de José."
88,"1°","Biblia","Alfabetización Bíblica","1.BL.1.c","Puedo secuenciar los eventos en la vida de José."
89,"1°","Biblia","Alfabetización Bíblica","1.BL.1.d","Puedo volver a contar la historia del nacimiento de Jesús y describir cómo era de niño."
90,"1°","Biblia","Alfabetización Bíblica","1.BL.1.d","Puedo volver a contar la historia del nacimiento de Jesús y describir cómo era de niño."
91,"1°","Biblia","Alfabetización Bíblica","1.BL.1.e","Puedo identificar personas como Pedro, Esteban, Felipe y Pablo, y las formas en que ayudaron a edificar la iglesia primitiva."
92,"1°","Biblia","Alfabetización Bíblica","1.BL.1.e","Puedo identificar personas como Pedro, Esteban, Felipe y Pablo, y las formas en que ayudaron a edificar la iglesia primitiva."
93,"1°","Biblia","Alfabetización Bíblica","1.BL.1.f","Puedo memorizar los versículos bíblicos fundamentales (Salmos 100:3, Salmos 119:9,11, Juan 3:16, Efesios 4:32) y explicar lo que significan con mis propias palabras."
94,"1°","Biblia","Alfabetización Bíblica","1.BL.1.f","Puedo memorizar los versículos bíblicos fundamentales (Salmos 100:3, Salmos 119:9,11, Juan 3:16, Efesios 4:32) y explicar lo que significan con mis propias palabras."
95,"1°","Biblia","Discernimiento Espiritual","1.SD.2.a","Puedo dar ejemplos de confiar en Dios incluso cuando suceden cosas difíciles."
96,"1°","Biblia","Discernimiento Espiritual","1.SD.2.a","Puedo dar ejemplos de confiar en Dios incluso cuando suceden cosas difíciles."
97,"1°","Biblia","Discernimiento Espiritual","1.SD.2.b","Puedo enumerar diferentes formas de adorar a Dios."
98,"1°","Biblia","Discernimiento Espiritual","1.SD.2.b","Puedo enumerar diferentes formas de adorar a Dios."
99,"1°","Biblia","Discernimiento Espiritual","1.SD.2.c","Puedo explicar cómo soy único y creado a imagen de Dios."
100,"1°","Biblia","Discernimiento Espiritual","1.SD.2.c","Puedo explicar cómo soy único y creado a imagen de Dios."
101,"1°","Biblia","Discernimiento Espiritual","1.SD.2.d","Puedo explicar que Jesús murió por mi salvación."
102,"1°","Biblia","Discernimiento Espiritual","1.SD.2.d","Puedo explicar que Jesús murió por mi salvación."
103,"1°","Biblia","Cosmovisión Bíblica","1.BW.3.a","Puedo explicar por qué necesito leer la Palabra de Dios regularmente."
104,"1°","Biblia","Cosmovisión Bíblica","1.BW.3.a","Puedo explicar por qué necesito leer la Palabra de Dios regularmente."
105,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.a","Puedo dar ejemplos de mostrar respeto a otros que tienen diferentes antecedentes familiares o tradiciones."
106,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.a","Puedo dar ejemplos de mostrar respeto a otros que tienen diferentes antecedentes familiares o tradiciones."
107,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.b","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí."
108,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.b","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí."
109,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.c","Puedo enumerar formas en que puedo mostrar amabilidad a los demás con mis acciones y palabras."
110,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.c","Puedo enumerar formas en que puedo mostrar amabilidad a los demás con mis acciones y palabras."
111,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.d","Puedo dar ejemplos de formas de mostrar compasión por las personas pobres o necesitadas."
112,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.d","Puedo dar ejemplos de formas de mostrar compasión por las personas pobres o necesitadas."
113,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.i","Puedo resumir la historia de la Creación, Adán y Eva, y la Caída."
114,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.i","Puedo resumir la historia de la Creación, Adán y Eva, y la Caída."
115,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.ii","Puedo resumir la historia de Noé."
116,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.ii","Puedo resumir la historia de Noé."
117,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.iii","Puedo resumir la historia de Josué y Caleb."
118,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.iii","Puedo resumir la historia de Josué y Caleb."
119,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.iv","Puedo resumir la historia de Rut y Noemí."
120,"1°","Biblia","Alfabetización Bíblica","1.BL.1.a.iv","Puedo resumir la historia de Rut y Noemí."
121,"1°","Biblia","Alfabetización Bíblica","1.BL.1.b","Puedo explicar cómo los Diez Mandamientos se aplican a mi vida hoy."
122,"1°","Biblia","Alfabetización Bíblica","1.BL.1.b","Puedo explicar cómo los Diez Mandamientos se aplican a mi vida hoy."
123,"1°","Biblia","Alfabetización Bíblica","1.BL.1.c","Puedo secuenciar los eventos en la vida de José."
124,"1°","Biblia","Alfabetización Bíblica","1.BL.1.c","Puedo secuenciar los eventos en la vida de José."
125,"1°","Biblia","Alfabetización Bíblica","1.BL.1.d","Puedo volver a contar la historia del nacimiento de Jesús y describir cómo era de niño."
126,"1°","Biblia","Alfabetización Bíblica","1.BL.1.d","Puedo volver a contar la historia del nacimiento de Jesús y describir cómo era de niño."
127,"1°","Biblia","Alfabetización Bíblica","1.BL.1.e","Puedo identificar personas como Pedro, Esteban, Felipe y Pablo, y las formas en que ayudaron a edificar la iglesia primitiva."
128,"1°","Biblia","Alfabetización Bíblica","1.BL.1.e","Puedo identificar personas como Pedro, Esteban, Felipe y Pablo, y las formas en que ayudaron a edificar la iglesia primitiva."
129,"1°","Biblia","Alfabetización Bíblica","1.BL.1.f","Puedo memorizar los versículos bíblicos fundamentales (Salmos 100:3, Salmos 119:9,11, Juan 3:16, Efesios 4:32) y explicar lo que significan con mis propias palabras."
130,"1°","Biblia","Alfabetización Bíblica","1.BL.1.f","Puedo memorizar los versículos bíblicos fundamentales (Salmos 100:3, Salmos 119:9,11, Juan 3:16, Efesios 4:32) y explicar lo que significan con mis propias palabras."
131,"1°","Biblia","Discernimiento Espiritual","1.SD.2.a","Puedo dar ejemplos de confiar en Dios incluso cuando suceden cosas difíciles."
132,"1°","Biblia","Discernimiento Espiritual","1.SD.2.a","Puedo dar ejemplos de confiar en Dios incluso cuando suceden cosas difíciles."
133,"1°","Biblia","Discernimiento Espiritual","1.SD.2.b","Puedo enumerar diferentes formas de adorar a Dios."
134,"1°","Biblia","Discernimiento Espiritual","1.SD.2.b","Puedo enumerar diferentes formas de adorar a Dios."
135,"1°","Biblia","Discernimiento Espiritual","1.SD.2.c","Puedo explicar cómo soy único y creado a imagen de Dios."
136,"1°","Biblia","Discernimiento Espiritual","1.SD.2.c","Puedo explicar cómo soy único y creado a imagen de Dios."
137,"1°","Biblia","Discernimiento Espiritual","1.SD.2.d","Puedo explicar que Jesús murió por mi salvación."
138,"1°","Biblia","Discernimiento Espiritual","1.SD.2.d","Puedo explicar que Jesús murió por mi salvación."
139,"1°","Biblia","Cosmovisión Bíblica","1.BW.3.a","Puedo explicar por qué necesito leer la Palabra de Dios regularmente."
140,"1°","Biblia","Cosmovisión Bíblica","1.BW.3.a","Puedo explicar por qué necesito leer la Palabra de Dios regularmente."
141,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.a","Puedo dar ejemplos de mostrar respeto a otros que tienen diferentes antecedentes familiares o tradiciones."
142,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.a","Puedo dar ejemplos de mostrar respeto a otros que tienen diferentes antecedentes familiares o tradiciones."
143,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.b","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí."
144,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.b","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí."
145,"1°","Biblia","Aplicación a la Vida y Servicio","1.LAS.4.c","Puedo enumerar formas en que puedo mostrar amabilidad a los demás con mis acciones y palabras."
