Grau;Área;Emitir;Código;Descrição
3; Massachusetts, lar de muitas pessoas diferentes.;Tema 3: Os primeiros contatos dos exploradores europeus com os povos indígenas do nordeste;HSS.3.T3.03;Explique como os exploradores descreveram os povos nativos e as novas terras, e compare um mapa da Nova Inglaterra do início do século XVII com um mapa atual.
3; Massachusetts, lar de muitas pessoas diferentes.;Tópico 4: Os Peregrinos, a Colônia de Plymouth e as Comunidades Nativas;HSS.3.T4.01;"Explique quem eram os peregrinos e as peregrinas e por que deixaram a Europa em busca de um lugar onde pudessem praticar sua religião; descreva sua jornada, o governo de seus primeiros anos na Colônia de Plymouth e analise seus relacionamentos com os povos Wampanoag e Abenaki/Wabanaki. a. O propósito do Pacto de Mayflower e o princípio do autogoverno. b. Desafios para os peregrinos, homens, mulheres e crianças, em seu novo lar (por exemplo, construir um abrigo e começar a cultivar a terra, adaptar-se a um novo ambiente, manter sua fé e manter a comunidade unida por meio do autogoverno). c. Contatos com os líderes nativos Samoset e Massasoit, eventos que culminaram em uma celebração de ação de graças pela colheita e as relações subsequentes entre os europeus e os povos nativos do sudeste de Massachusetts. Fonte primária principal para o Tópico 4 no Apêndice D: O Pacto de Mayflower (1620)."
3; Massachusetts, lar de muitas pessoas diferentes.;Tópico 5: Os puritanos, a colônia da Baía de Massachusetts, os povos indígenas e os africanos;HSS.3.T5.01;Compare e contraste os papéis de liderança e as decisões dos primeiros líderes ingleses dos puritanos da Colônia da Baía de Massachusetts e dos peregrinos da Colônia de Plymouth (por exemplo, John Winthrop, Miles Standish, William Brewster, Edward Winslow, William Bradford, John Alden, John Cotton, Thomas Hooker) e os papéis e decisões dos líderes dos povos nativos (por exemplo, Massasoit, Metacom, também conhecido como Rei Filipe).
3; Massachusetts, lar de muitas pessoas diferentes.;Tópico 5: Os puritanos, a colônia da Baía de Massachusetts, os povos indígenas e os africanos;HSS.3.T5.02;Explique por que homens e mulheres puritanos migraram em grande número para Massachusetts no século XVII, como se deslocaram para oeste a partir da costa atlântica e as consequências dessa migração para os povos nativos da região (por exemplo, perda de território, grande perda de vidas devido à suscetibilidade a doenças europeias, conversão religiosa, conflitos sobre diferentes modos de vida, como a Guerra Pequot e a Guerra do Rei Filipe).
3; Massachusetts, lar de muitas pessoas diferentes.;Tópico 5: Os puritanos, a colônia da Baía de Massachusetts, os povos indígenas e os africanos;HSS.3.T5.03;Utilizando fontes visuais primárias, como pinturas, artefatos, edifícios históricos ou fontes textuais, analise os detalhes da vida diária, moradia, educação e trabalho de homens, mulheres e crianças puritanos na Colônia da Baía de Massachusetts, incluindo agricultores e artesãos autônomos, servos contratados, empregados e pessoas escravizadas.
3; Massachusetts, lar de muitas pessoas diferentes.;Tópico 5: Os puritanos, a colônia da Baía de Massachusetts, os povos indígenas e os africanos;HSS.3.T5.04;Explique que nos séculos XVII e XVIII a escravidão era legal em todas as colônias francesas, holandesas, espanholas e inglesas, incluindo Massachusetts, e que a população da Massachusetts colonial era composta tanto por africanos livres quanto por africanos escravizados.
3; Massachusetts, lar de muitas pessoas diferentes.;Tópico 5: Os puritanos, a colônia da Baía de Massachusetts, os povos indígenas e os africanos;HSS.3.T5.05;Explique a importância do comércio marítimo e da prática do escambo (a troca de bens ou serviços sem pagamento monetário) no desenvolvimento da economia da Massachusetts colonial, utilizando materiais de sociedades históricas e museus de história como referência. a. As indústrias de pesca e construção naval. b. O comércio transatlântico e caribenho, especialmente o Comércio Triangular, que incluía a venda de africanos como escravos nas colônias e de produtos como açúcar e algodão produzidos por trabalho escravo para venda nas colônias e na Europa. c. O desenvolvimento das cidades portuárias de New Bedford, Newburyport, Gloucester, Salem e Boston.
3; Massachusetts, lar de muitas pessoas diferentes.;Tópico 6: Massachusetts no século XVIII até a Revolução Americana;HSS.3.T6.01;Utilizando um mapa histórico, explique a extensão da província de Massachusetts nos séculos XVII e XVIII (incluindo o território que hoje compreende Maine, Nova Escócia e Nova Brunswick, bem como Martha's Vineyard e Nantucket). Explique as razões para o crescimento das cidades e vilas de Massachusetts no século XVIII.
3; Massachusetts, lar de muitas pessoas diferentes.;Tópico 6: Massachusetts no século XVIII até a Revolução Americana;Aço rápido.3.T6.02;Analise a relação entre eventos, lugares e indivíduos em Massachusetts no início da década de 1770 e o começo da Revolução Americana, utilizando fontes como mapas históricos, pinturas e textos da época.
3; Massachusetts, lar de muitas pessoas diferentes.;Tópico 6: Massachusetts no século XVIII até a Revolução Americana;HSS.3.T6.03;Analise como a negação do senso de justiça por parte dos colonizadores levou à declaração de independência e o que as palavras da Declaração de Independência revelam sobre as crenças de seus autores.
3; Massachusetts, lar de muitas pessoas diferentes.;Tópico 6: Massachusetts no século XVIII até a Revolução Americana;Aço rápido.3.T6.04;"Explique como, após a Revolução, os líderes dos recém-formados Estados Unidos tiveram que elaborar um plano para governar a nação, e que esse plano é chamado de Constituição. Explique que os direitos dos cidadãos estão detalhados nas dez primeiras emendas à Constituição, conhecidas como Declaração de Direitos; explique que os direitos de cidadania plena eram restritos a homens brancos proprietários de terras com mais de 21 anos na nova República."
3; Massachusetts, lar de muitas pessoas diferentes.;Tópico 6: Massachusetts no século XVIII até a Revolução Americana;Aço rápido.3.T6.05;"Explique que os estados, assim como as nações, têm planos de governo; reconheça que a Constituição de Massachusetts (1780) é a constituição em funcionamento mais antiga do mundo, que seu principal autor foi John Adams e que, além de delinear o governo, ela garante direitos básicos aos cidadãos da Comunidade. Fonte primária fundamental para o Tópico 6 no Apêndice D: Um mapa preciso da região ao redor de Boston, na Nova Inglaterra, elaborado pelas Best Authorities (1776), ou um mapa similar de Massachusetts ou da Nova Inglaterra do período da Declaração de Independência (1776)."
4;Geografia, história e povos da América do Norte;Tópico 1: América do Norte: Geografia e Habilidades Cartográficas;HSS.4.T1.01;Em um mapa físico da América do Norte, utilize os pontos cardeais, a escala do mapa, a legenda (símbolos para montanhas, rios, desertos, lagos, cidades) e o título para localizar e identificar características físicas importantes (por exemplo, os rios Mississippi e Rio Grande, os Grandes Lagos, os oceanos Atlântico e Pacífico, o Golfo do México, a Baía de Hudson, os Montes Apalaches, as Montanhas Rochosas, a Serra Madre, a Grande Bacia, os desertos de Mojave, Sonora e Chihuahua, a Península de Yucatán, o Mar do Caribe).
4;Geografia, história e povos da América do Norte;Tópico 1: América do Norte: Geografia e Habilidades Cartográficas;HSS.4.T1.02;"Em um mapa político da América do Norte, localize o Canadá e suas províncias, o México e seus estados, as nações caribenhas e os Estados Unidos da América e seus estados; explique o significado dos termos continente, país, nação, condado, estado, província e cidade."
4;Geografia, história e povos da América do Norte;Tópico 1: América do Norte: Geografia e Habilidades Cartográficas;HSS.4.T1.03;"Pesquisar, analisar e transmitir informações sobre o Canadá ou o México consultando mapas, atlas, enciclopédias, informações digitais e imagens de satélite, fotografias ou artigos de notícias; organizar materiais e fazer apresentações orais ou escritas sobre tópicos como povos, tamanho da população, idiomas, formas de governo, principais cidades, meio ambiente, recursos naturais, indústrias e monumentos nacionais."
4;Geografia, história e povos da América do Norte;Tópico 2: Civilizações Antigas da América do Norte;HSS.4.T2.01;Avalie as teorias concorrentes sobre as origens dos povos da América do Norte (por exemplo, teorias de que os povos migraram através de uma ponte terrestre ligando a atual Sibéria ao Alasca ou teorias de que chegaram por via marítima) e as evidências que datam a existência das primeiras populações na América do Norte em aproximadamente 15.000 anos atrás.
4;Geografia, história e povos da América do Norte;Tópico 2: Civilizações Antigas da América do Norte;HSS.4.T2.02;Utilizando mapas das regiões culturais históricas dos povos indígenas da América do Norte e fotografias, identifique evidências arqueológicas de algumas das características das principais civilizações desse período (por exemplo, ferramentas de pedra, cerâmica, construção de montes, habitações em penhascos).
4;Geografia, história e povos da América do Norte;Tópico 2: Civilizações Antigas da América do Norte;HSS.4.T2.03;Explique como os arqueólogos conduzem pesquisas (por exemplo, participando de escavações, estudando artefatos e restos orgânicos, dados climáticos e astronômicos e colaborando com outros pesquisadores) para desenvolver teorias sobre migração, padrões de assentamento e culturas em períodos pré-históricos.
4;Geografia, história e povos da América do Norte;Tópico 2: Civilizações Antigas da América do Norte;HSS.4.T2.04;Dê exemplos de alguns sítios arqueológicos de povos nativos americanos que são preservados como monumentos nacionais ou estaduais, parques ou patrimônios internacionais (por exemplo, Teotihuacan no México, Parque Nacional de Mesa Verde no Colorado, Sítio Histórico Estadual de Cahokia Mounds em Illinois, Parque Histórico Nacional da Cultura Chaco no Novo México) e explique sua importância para apresentar uma história completa dos americanos e da vida americana.
4;Geografia, história e povos da América do Norte;Tópico 3: Exploração e Conquista dos Primeiros Europeus;HSS.4.T3.01;Explique como os historiadores que estudam as viagens europeias às Américas utilizam evidências arqueológicas, mapas, ilustrações e textos produzidos na Europa na época, e que todos esses materiais são chamados de fontes primárias.
4;Geografia, história e povos da América do Norte;Tópico 3: Exploração e Conquista dos Primeiros Europeus;HSS.4.T3.02;Explique quem eram os vikings e descreva as evidências de seus primeiros encontros com os povos nativos ao longo da costa atlântica da América do Norte.
4;Geografia, história e povos da América do Norte;Tópico 3: Exploração e Conquista dos Primeiros Europeus;HSS.4.T3.03;"Trace em um mapa as explorações europeias da América do Norte e das ilhas do Caribe nos séculos XV e XVI (por exemplo, as viagens de Vasco da Gama, Jacques Cartier, Cristóvão Colombo, Fernão de Magalhães, Juan Ponce de León, Américo Vespúcio e Hernán Cortés), avalie os motivos das viagens, observando que elas faziam parte de um esforço das nações europeias para expandir seus impérios, encontrar novas rotas comerciais para a Ásia, novas oportunidades de colonização e novos recursos naturais; faça uma cronologia de seus desembarques e conquistas."
