Grado;Área;Tema;Código;Descripción
3;Números y operaciones en base diez;Utilice la comprensión del valor posicional y las propiedades de las operaciones para realizar operaciones aritméticas de varios dígitos.;3.NBT.A.2;Sumar y restar con fluidez números hasta 1000 utilizando estrategias y algoritmos basados en el valor posicional, las propiedades de las operaciones y/o la relación entre la suma y la resta. [Nota: Se pueden utilizar diversos algoritmos].
3;Números y operaciones en base diez;Utilice la comprensión del valor posicional y las propiedades de las operaciones para realizar operaciones aritméticas de varios dígitos.;3.NBT.A.3;Multiplicar números enteros de un dígito por múltiplos de 10 en el rango de 10 a 90 (p. ej., 9 x 80, 5 x 60) utilizando estrategias basadas en el valor posicional y las propiedades de las operaciones. [Nota: Se pueden utilizar diversos algoritmos].
3;Números y operaciones: Fracciones;Desarrollar la comprensión de las fracciones como números para fracciones con denominadores 2, 3, 4, 6 y 8.;3.NF.A.1;"Entiende una fracción 1/b como la cantidad formada por 1 parte cuando un todo (una sola unidad) se divide en b partes iguales; entiende una fracción a/b como la cantidad formada por a partes de tamaño 1/b."
3;Números y operaciones: Fracciones;Desarrollar la comprensión de las fracciones como números para fracciones con denominadores 2, 3, 4, 6 y 8.;3.NF.A.2;"Entender una fracción como un número en la línea numérica; representar fracciones en un diagrama de línea numérica."
3;Números y operaciones: Fracciones;Desarrollar la comprensión de las fracciones como números para fracciones con denominadores 2, 3, 4, 6 y 8.;3.NF.A.2.a;Representa una fracción unitaria, 1/b, en un diagrama de recta numérica definiendo el intervalo de 0 a 1 como el entero y dividiéndolo en b partes iguales. Reconoce que cada parte tiene un tamaño de 1/b y que la fracción 1/b se ubica a 1/b de una unidad entera a partir de 0 en la recta numérica.
3;Números y operaciones: Fracciones;Desarrollar la comprensión de las fracciones como números para fracciones con denominadores 2, 3, 4, 6 y 8.;3.NF.A.2.b;Representa una fracción a/b en un diagrama de línea numérica marcando longitudes 1/b desde 0. Reconoce que el intervalo resultante tiene tamaño a/b y que su punto final ubica el número a/b en la línea numérica.
3;Números y operaciones: Fracciones;Desarrollar la comprensión de las fracciones como números para fracciones con denominadores 2, 3, 4, 6 y 8.;3.NF.A.3;Explicar la equivalencia de fracciones en casos especiales y comparar fracciones razonando sobre su tamaño. [Nota: Las expectativas de 3.er grado en este dominio se limitan a fracciones con denominadores 2, 3, 4, 6 y 8].
3;Números y operaciones: Fracciones;Desarrollar la comprensión de las fracciones como números para fracciones con denominadores 2, 3, 4, 6 y 8.;3.NF.A.3.a;Entiende que dos fracciones son equivalentes (iguales) si tienen el mismo tamaño o el mismo punto en una recta numérica.
3;Números y operaciones: Fracciones;Desarrollar la comprensión de las fracciones como números para fracciones con denominadores 2, 3, 4, 6 y 8.;3.NF.A.3.b;Reconocer y generar fracciones equivalentes simples, p. ej., 1/2 = 2/4, 4/6 = 2/3. Explicar por qué las fracciones son equivalentes, p. ej., usando un modelo visual de fracciones.
3;Números y operaciones: Fracciones;Desarrollar la comprensión de las fracciones como números para fracciones con denominadores 2, 3, 4, 6 y 8.;3.NF.A.3.c;"Expresar números enteros como fracciones y reconocer fracciones equivalentes a números enteros. Por ejemplo, expresar 3 en la forma 3 = 3/1; reconocer que 6/1 = 6; ubicar 4/4 y 1 en el mismo punto de un diagrama de recta numérica."
3;Números y operaciones: Fracciones;Desarrollar la comprensión de las fracciones como números para fracciones con denominadores 2, 3, 4, 6 y 8.;3.NF.A.3.d;Compara dos fracciones con el mismo numerador o denominador razonando sobre su tamaño. Reconoce que las comparaciones solo son válidas cuando las dos fracciones se refieren al mismo entero. Registra los resultados de las comparaciones con los símbolos >, = o < y justifica las conclusiones, por ejemplo, utilizando un modelo visual de fracciones.
3;Medición y datos;Resolver problemas que involucren medición y estimación de intervalos de tiempo, volúmenes de líquidos y masas de objetos.;3.MD.A.1;Decir y escribir la hora al minuto más cercano y medir intervalos de tiempo en minutos. Resolver problemas de suma y resta de intervalos de tiempo en minutos, por ejemplo, representándolos en un diagrama de recta numérica.
3;Medición y datos;Resolver problemas que involucren medición y estimación de intervalos de tiempo, volúmenes de líquidos y masas de objetos.;3.MD.A.2;"Mida y estime volúmenes y masas de líquidos utilizando unidades métricas estándar de gramos (g), kilogramos (kg) y litros (l). Sume, reste, multiplique o divida para resolver problemas de un solo paso que involucren masas o volúmenes expresados en las mismas unidades métricas, por ejemplo, utilizando dibujos (como un vaso de precipitados con una escala de medición) para representar el problema. [Nota: Excluye unidades compuestas como cm³ y la determinación del volumen geométrico de un recipiente. Excluye problemas de comparación multiplicativa (problemas que involucran nociones de ""veces""; Glosario, Tabla 2).]"
3;Medición y datos;Representar e interpretar datos.;3.MD.B.3;"Dibuje una gráfica de imágenes a escala y una gráfica de barras a escala para representar un conjunto de datos con varias categorías. Resuelva problemas de uno y dos pasos de ""cuántos más"" y ""cuántos menos"" utilizando la información presentada en gráficas de barras a escala. Por ejemplo, dibuje una gráfica de barras en la que cada cuadrado pueda representar 5 mascotas."
3;Medición y datos;Representar e interpretar datos.;3.MD.B.4;Genere datos de medición midiendo longitudes de objetos con reglas marcadas con mitades y cuartos de pulgada. Registre y muestre los datos mediante un diagrama de puntos, donde la escala horizontal esté marcada en las unidades apropiadas: números enteros, mitades o cuartos. (Consulte el glosario para ver un ejemplo).
3;Medición y datos;Medición geométrica: comprender conceptos de área y relacionar el área con la multiplicación y la suma.;3.MD.C.5;Reconocer el área como un atributo de las figuras planas y comprender los conceptos de medición de áreas.
3;Medición y datos;Medición geométrica: comprender conceptos de área y relacionar el área con la multiplicación y la suma.;3.MD.C.5.a;"Se dice que un cuadrado con una longitud de lado de una unidad, llamado ""cuadrado unitario"", tiene ""una unidad cuadrada"" de área y puede usarse para medir el área."
3;Medición y datos;Medición geométrica: comprender conceptos de área y relacionar el área con la multiplicación y la suma.;3.MD.C.5.b;Se dice que una figura plana que puede cubrirse sin espacios ni superposiciones con n cuadrados unitarios tiene un área de n unidades cuadradas.
3;Medición y datos;Medición geométrica: comprender conceptos de área y relacionar el área con la multiplicación y la suma.;3.MD.C.6;Mida áreas contando cuadrados de unidades (cm cuadrados, m cuadrados, pulgadas cuadradas, pies cuadrados y unidades no estándar).
3;Medición y datos;Medición geométrica: comprender conceptos de área y relacionar el área con la multiplicación y la suma.;3.MD.C.7;Relacione el área con las operaciones de multiplicación y suma.
3;Medición y datos;Medición geométrica: comprender conceptos de área y relacionar el área con la multiplicación y la suma.;3.MD.C.7.a;Encuentra el área de un rectángulo con lados con longitudes enteras colocándolo en mosaico y demuestra que el área es la misma que la que se encontraría al multiplicar las longitudes de los lados.
3;Medición y datos;Medición geométrica: comprender conceptos de área y relacionar el área con la multiplicación y la suma.;3.MD.C.7.b;Multiplicar las longitudes de los lados para encontrar áreas de rectángulos con longitudes de lados de números enteros en el contexto de la resolución de problemas matemáticos y del mundo real, y representar productos de números enteros como áreas rectangulares en el razonamiento matemático.
3;Medición y datos;Medición geométrica: comprender conceptos de área y relacionar el área con la multiplicación y la suma.;3.MD.C.7.c;Utilice el teselado para demostrar, en un caso concreto, que el área de un rectángulo con lados enteros a y b + c es la suma de a˜xb y a˜xc. Utilice modelos de área para representar la propiedad distributiva en el razonamiento matemático.
3;Medición y datos;Medición geométrica: comprender conceptos de área y relacionar el área con la multiplicación y la suma.;3.MD.C.7.d;Reconocer el área como aditiva. Hallar áreas de figuras rectilíneas descomponiéndolas en rectángulos no superpuestos y sumando las áreas de las partes no superpuestas, aplicando esta técnica para resolver problemas del mundo real.
3;Medición y datos;Medición geométrica: reconocer el perímetro como atributo de las figuras planas y distinguir entre medidas lineales y de área.;3.MD.D.8;Resolver problemas matemáticos y del mundo real que involucran perímetros de polígonos, incluyendo encontrar el perímetro dadas las longitudes de los lados, encontrar una longitud de lado desconocida y exhibir rectángulos con el mismo perímetro y diferentes áreas o con la misma área y diferentes perímetros.
3;Geometría;Razonar con formas y sus atributos.;3.GA1;Comprender que las figuras de diferentes categorías (p. ej., rombos, rectángulos y otras) pueden compartir atributos (p. ej., tener cuatro lados), y que estos atributos compartidos pueden definir una categoría más amplia (p. ej., cuadriláteros). Comparar y clasificar las figuras por sus lados y ángulos (rectos/no rectos). Reconocer rombos, rectángulos, cuadrados y trapecios como ejemplos de cuadriláteros y dibujar ejemplos de cuadriláteros que no pertenezcan a ninguna de estas subcategorías.
3;Geometría;Razonar con formas y sus atributos.;3.GA2;Divide figuras en partes con áreas iguales. Expresa el área de cada parte como una fracción unitaria del total. Por ejemplo, divide una figura en cuatro partes con áreas iguales y describe el área de cada parte como 1/4 del área de la figura.
4;Operaciones y pensamiento algebraico;Utilice las cuatro operaciones con números enteros para resolver problemas.;4.OA.A.1;Interpretar una ecuación de multiplicación como una comparación, por ejemplo, interpretar 35 = 5 x 7 como una afirmación de que 35 es 5 veces más que 7 y 7 veces más que 5. Representar afirmaciones verbales de comparaciones multiplicativas como ecuaciones de multiplicación.
4;Operaciones y pensamiento algebraico;Utilice las cuatro operaciones con números enteros para resolver problemas.;4.OA.A.2;Multiplicar o dividir para resolver problemas de palabras que involucran comparación multiplicativa, por ejemplo, utilizando dibujos y ecuaciones con un símbolo para el número desconocido para representar el problema, distinguiendo la comparación multiplicativa de la comparación aditiva. [Nota: Ver Glosario, Tabla 2.]
4;Operaciones y pensamiento algebraico;Utilice las cuatro operaciones con números enteros para resolver problemas.;4.OA.A.3;Resolver problemas de varios pasos con números enteros y respuestas enteras mediante las cuatro operaciones, incluyendo problemas en los que se deben interpretar los residuos. Representar estos problemas mediante ecuaciones con una letra que represente la incógnita. Evaluar la razonabilidad de las respuestas mediante el cálculo mental y estrategias de estimación, incluyendo el redondeo.
4;Operaciones y pensamiento algebraico;Utilice las cuatro operaciones con números enteros para resolver problemas.;4.OA.A.3.a;Conozca las tablas de multiplicación y las tablas de división relacionadas hasta 12 x 12
